"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.151518497816255,NA,NA,NA,NA,0.540388171503763,0.0945764415688594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASE",2.92963677112003,1.42505745969019,1.31731596509371,1.70086749838624,2.74371350431826,NA,NA,2.08835764521076,2.0867961578406,1.31794471412694,1.34934027508676,NA,NA,1.08928998088992,NA,0.885665428167388,1.01242131938883,0.0832397156298587,NA,NA,0.085228016427169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.574085644506918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121318901464975,NA,NA,0.342279558195802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137028579382282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0815497718825692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,NA,0.175293295688253,0.790331943574106,0.286418835606308,0.874839946365494,0.153325421950221,0.485326084246751,0.689178635614041,0.0652688571949894,NA,0.218551774955296,NA,NA,NA,0.471336264471405,0.23859065095303,0.564912628171367,NA,0.435354769916504,0.0119213883972042,NA,NA,NA,0.883498028090005,NA,NA,NA,NA,0.256691686146518,0.14405320038464,NA,0.646732610358649,NA,0.0348016465602358,NA,0.0584714477933973,NA,0.163081788800381,NA,NA,0.0322206608527309,0.371744734681338,NA,NA,NA,NA,NA,NA,0.129580931453815,0.443624818837067,NA,NA,0.149468057205038,NA,NA,NA,NA,NA,NA,NA,0.134216648466939,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189604525361071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.137554923079433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727858651047862,NA,1.59300020189196,NA,1.34086690713835,0.070855437244015,NA,NA,0.44366945428006,0.104119662360704,0.444948266684885,NA,0.0566106946486085,NA,NA,0.218359270189172,NA,NA,NA,NA,NA,0.480567136891801,NA,NA,NA,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725901364692722,NA,NA,NA,NA,NA,NA,0.195352795669788,NA,NA,NA,NA,NA,0.0941997647234941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.244901032217051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219714968496324,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",NA,NA,NA,0.283100796377696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260009421990747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.853880580590845,NA,NA,NA,NA,NA,NA,NA,1.1211461416865,NA,NA,NA,NA,NA,NA,NA,NA,0.974285486961355,NA,NA,NA,NA,NA,NA,0.595936755087574,NA,NA,0.227562846415822,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.413936452821463,NA,NA,0.20263953643344,NA,NA,NA,NA,0.663694431804281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.742039005865557,NA,NA,NA,NA,NA,NA,NA,NA,0.0716908867440486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.10831907664153,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278769019226147,NA,0.373038738070402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319749839373746,NA,NA,NA,NA,NA,0.635952589365043,NA,NA,NA,NA,0.321555239738016,0.585991682482097,NA,0.28117348538926,NA,0.462699289828833,NA,0.736433889810706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.532895366430734,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775946307247309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024403317957604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138878155833703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693666335438963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.557617125036711,NA,0.24853979172727,NA,NA,0.578605195012148,NA,NA,NA,NA,NA,0.0677768215042022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709748861938219,NA,NA,0.75060305683923,NA,NA,NA,NA,NA,0.34270401908974,NA,0.28940310973238,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145909704815975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184440594747883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.553717141972919,NA,0.0949765754953849,NA,NA,NA,NA,0.076009490891819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.936489892767087,NA,NA,NA,NA,0.688132923695575,NA,0.885849800567712,0.109675700906747,NA,NA,0.188188652669292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287486961487465,NA,NA,NA,NA,NA
"PVR",NA,NA,NA,NA,NA,NA,0.359602939466618,NA,NA,NA,NA,0.171576502339409,NA,NA,NA,NA,NA,NA,1.25114287164276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.219373928755581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0443562958267736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIB",NA,NA,NA,NA,NA,0.0943523187878054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271137555066166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169444463097887,NA,0.241606538242228,0.0917698547648303,NA,NA,NA,0.478641490847123,0.0778356054982907,0.105410010555815,NA,0.6554826620308,0.475993878883774,0.353836489811978,NA,0.926997331117695,NA,NA,0.747888965384069,NA,NA,NA,NA,NA,0.52504709108315,NA,0.465291966312574,0.348423067937607,0.227115961311345,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.140765137448653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25604719600118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990805118901267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
