"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000375930677743947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320078558713454,NA,NA,NA,NA,0.51997231392673,0.280856653274722,NA,NA,NA,0.115000880735169,NA,0.251655730678585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197669922567552,NA,NA,NA,NA,NA
"ASE",2.44326737401081,1.38196414964921,1.16105898976823,1.62100592263348,2.33973035241662,0.0407587435319869,0.131596672423222,1.66740046447137,1.82614596586317,1.16108277665207,1.25022629127297,NA,NA,0.970598836797263,NA,1.00636755042882,0.9746268977057,0.19261361478278,NA,NA,0.0819861935159434,NA,NA,NA,0.0408346377636938,NA,0.106582462545333,NA,NA,NA,NA,NA,NA,NA,0.592793152380088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101751993503418,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,0.0677697584855889,NA,NA,NA,0.213873859290874,NA,NA,NA,NA,NA,NA,NA,0.080928401605595,0.0350379684420718,NA,NA,NA,NA,NA,NA,NA,NA,0.0332298604013138,NA,0.218330079628984,NA,NA,0.257775490984509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.109232817504518,NA,NA,NA,NA,NA,0.0285606904030796,NA,NA,0.115726648488988,0.101354997354363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.12469020170165,NA,NA,NA,NA,NA,0.23542753535026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173886336653776,NA,NA,NA,0.0852025334521885,NA,0.0257131094911223,NA,NA,0.0421927138623605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,0.036151820436917,0.315839029621972,0.806112779696658,0.561428776703978,0.675470927250297,0.332696571802272,0.646324700294085,0.767904266620219,0.183038354257136,NA,0.350192645243962,NA,NA,0.194839685315318,0.568433855425682,0.30550534512059,0.518368144429766,NA,0.419209312244075,0.0526479923082014,0.0784347677459976,NA,NA,0.834468475263761,NA,NA,NA,NA,0.401606747264159,0.308467769255106,NA,0.656058100144183,NA,0.135329914276134,0.124367939221325,0.250248933345607,NA,0.287554721771849,NA,0.0499617184917073,0.144696740391532,0.508416388215229,NA,NA,NA,NA,NA,NA,0.247911906034384,0.382671776612348,NA,0.148750660464193,0.276167721380514,NA,NA,NA,0.234204739947224,NA,NA,NA,0.322326202298301,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0147492876556986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104622006424131,NA,NA,NA,0.222543016486257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271691711348639,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000993590058073933,NA,NA,NA,NA,NA,NA,NA,NA,0.146085546474452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25331037690598,NA,NA,0.578933064316258,NA,1.15800201160184,NA,1.08763957294357,0.187225163025458,NA,NA,0.361205673529959,0.235285369711782,0.382279396441812,NA,0.285956984565565,NA,NA,NA,NA,NA,NA,NA,NA,0.416822571905548,NA,NA,NA,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0578554799940575,NA,NA,NA,NA,NA,NA,0.211961027711898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101508221641219,NA,NA,NA,NA,NA,0.312625192228525,NA,NA,NA,NA,NA,NA,0.186243520705365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0382434071494629,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
