"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ADA.AUA.LUA.PVQ.RIA.RIG.RIM.URY",NA,NA,NA,NA,NA,0.318332096708473,NA,NA,NA,NA,NA,0.140635707978891,NA,0.0768936192462052,NA,0.394712149709964,0.354719389706996,0.820803116286654,0.108787923552451,0.669197629808722,0.228976339029734,0.32249175229268,NA,NA,NA,NA,0.151158237707222,NA,NA,0.0289406885959149,0.151929798602844,NA,NA,0.111688650609648,NA,0.307909989812605,0.202874292824717,NA,0.45084687073529,NA,0.452800035514169,0.311538370830436,0.328729657965081,NA,0.760497567470532,0.71739970659357,0.469882954487061,NA,1.96695601112064,1.11661388857734,NA,0.933628061504514,0.957029867130037,NA,NA,1.09307451755146,NA,0.215514304388397,NA,1.30948215716089,NA,0.62637140299153,NA
"ADE.CEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125435738327282,NA,NA,NA,NA,NA,0.104266060117555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADL.ASG.ASK.AWC.BAG.IL1.OLL.OLQ",0.0319041250659265,NA,0.348940012679493,0.990407385152486,NA,0.75326275671038,NA,0.112839045614418,1.17950693666728,0.733790244096634,0.28390836548743,0.205085182921708,NA,0.30224625642425,0.241021647476084,2.0882524608185,0.274844981103536,0.512771287255835,NA,0.417934719803332,1.50130659539498e-05,NA,NA,NA,0.575850917334921,NA,1.55432655382022,NA,NA,0.159414248240755,NA,NA,NA,NA,0.81315718069687,NA,7.37102554921925e-05,NA,0.271014069033885,NA,0.111064318648835,NA,0.192945658132918,0.696031341484338,0.108005234458743,NA,NA,NA,0.14015480640881,0.641293750707993,NA,NA,NA,2.4671425346693,NA,NA,NA,NA,NA,NA,NA,0.125433543328737,NA
"AFD.PHA.PHB",NA,1.59297273557708,1.84067529025011,1.20714638646673,1.16119788316207,0.203484493657136,0.839281479547097,0.83778501344421,NA,1.16333615454546,1.87790896121974,0.424590616672157,NA,0.700835745204423,0.171894610064665,0.331307600891119,0.241339718206413,0.274832574261212,0.12989579831008,0.214898632341898,NA,NA,NA,NA,0.786401299903652,NA,0.593632207781686,NA,NA,0.4482299046947,NA,NA,NA,NA,1.04155473206364,NA,NA,NA,NA,NA,NA,NA,0.385755282628924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.890798680507048,NA
"AIA.AIN.AIY.ALN.AVG.PVP.RIF.RIR.SIA.SIB.SMB",NA,NA,NA,NA,NA,0.33006200350627,NA,NA,NA,NA,NA,0.318773099829518,NA,NA,NA,NA,0.390858036939802,0.837073319931689,0.570274158559121,0.712730659292237,0.284404758694438,0.415947382000528,NA,NA,0.421735400037272,NA,NA,NA,NA,0.349994863366694,0.593828692598152,NA,0.3025618267976,1.39344682696661,NA,0.92268229890644,0.514450550453701,NA,0.419659023566717,NA,0.188663759267517,1.22899143831027,0.772500649326583,NA,0.27401801216497,0.970449460793442,0.815845593051269,NA,1.28599788276865,0.517391294093673,NA,0.657712059408143,1.4372021762619,NA,NA,1.23761276215312,NA,0.669837975588538,NA,1.25762216181715,0.499417741046437,0.864497303519864,NA
"AIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.582670570956805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047076884294419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00806961135520467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0385731134047099,NA,0.336443507317033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
