"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.263617166773825,NA,NA,NA,NA,0.518896055678977,0.20570391932735,NA,NA,NA,NA,NA,0.138373748505665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0838082601492705,NA,NA,NA,NA,NA
"ASE",2.88680452277535,1.44340776282242,1.25790885351013,1.68646839809996,2.60112849001136,NA,0.071960580174296,1.98207164231324,2.01598202569263,1.28106298271396,1.34706342440146,NA,NA,1.06988347850747,NA,0.944218309440714,1.003121489224,0.0927230794859637,NA,NA,0.0824563932392866,NA,NA,NA,NA,NA,0.0214090631770442,NA,NA,NA,NA,NA,NA,NA,0.584202261402284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,NA,NA,NA,NA,0.128880643805501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142673623947028,NA,NA,0.316989616006491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.033856963840073,NA,NA,NA,NA,NA,0.174199221311266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111989849960297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,NA,0.200325883125492,0.802189824247523,0.373051019773047,0.820775777297051,0.224327797961636,0.528693939626559,0.697894660357766,0.107678290007612,NA,0.303031554785212,NA,NA,0.145383476712841,0.525070002972437,0.265729185082561,0.543567573902992,NA,0.440404778956877,0.0293967933723612,0.00427115162218711,NA,NA,0.891430243038834,NA,NA,NA,NA,0.356608092808977,0.270712279954714,NA,0.636023363750318,NA,0.0670556278609118,0.00260224685787458,0.177925037038438,NA,0.192433469418162,NA,NA,0.0648750195870303,0.480131134459806,NA,NA,NA,NA,NA,NA,0.163054615693804,0.423668116541075,NA,NA,0.183630490387363,NA,NA,NA,0.0677134898730149,NA,NA,NA,0.259999133500692,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183895698118262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14307665658339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112002943108212,NA,NA,0.68297871462858,NA,1.4805607137641,NA,1.2761563240583,0.102469919440016,NA,NA,0.406679660578943,0.154431934662313,0.446405735668458,NA,0.140508299711213,NA,NA,0.259092090670654,NA,NA,NA,NA,NA,0.476610189340873,NA,NA,NA,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101064792949125,NA,NA,NA,NA,NA,NA,0.202812667710055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266927332452742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236170570891762,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",NA,NA,NA,0.309082512743483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.352583611612036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.953276884523163,NA,NA,NA,NA,NA,NA,NA,1.05386525930319,NA,NA,NA,NA,NA,NA,NA,NA,0.945184287542421,NA,NA,NA,NA,NA,NA,0.577301334330625,NA,NA,0.438466233989875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,NA,NA,NA,NA,NA,0.0828839702446786,NA,NA,NA,0.553018205790104,NA,NA,0.2980717965374,NA,NA,0.0533827034184933,NA,0.760912001219769,NA,NA,NA,NA,NA,0.0379357001449189,NA,NA,NA,NA,NA,NA,NA,NA,0.703644856167648,NA,NA,NA,NA,NA,NA,NA,0.00498536611380864,0.188415175196497,NA,0.00185060770817673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17299291060405,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0656153546041812,NA,0.382879254209637,0.0640579744104064,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321579838203754,NA,NA,NA,NA,NA,0.508084502526045,NA,NA,NA,NA,0.322925358234294,0.436424764542903,NA,0.266143119484845,NA,0.405197851441796,NA,0.628744070310336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.455469935901548,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.246673542038681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799332951879899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0775554885611855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134774801144044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799898879043081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.586245409152271,NA,0.330062370488675,NA,NA,0.490081336884925,NA,NA,0.198201290438209,NA,NA,0.0775199345269119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59229265559688,NA,NA,0.714302417895783,NA,NA,NA,NA,NA,0.325657658738176,NA,0.255202212618529,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.173245565603053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0118787076042937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.518987409914383,NA,0.227600164713863,NA,NA,NA,NA,0.123478538159846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969089252441065,NA,NA,NA,NA,0.702661433961799,NA,0.830596474266006,0.109433869403159,NA,NA,0.186976618272517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.305055315568119,NA,NA,NA,NA,NA
"PVR",NA,NA,NA,NA,NA,NA,0.46764865474599,NA,NA,NA,NA,0.234320565832562,NA,NA,NA,NA,NA,NA,1.03705307275905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.256769698825222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0549432269756374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0372017811275702,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RIB",NA,NA,NA,NA,NA,0.131030222208604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359699554174736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241030496314117,NA,0.260555441809337,0.0749655983321126,NA,NA,NA,0.406411231027209,0.109063790054179,0.169297269455365,NA,0.598189897891984,0.486739885757574,0.365625152961392,NA,0.957473526420293,NA,NA,0.731740187977629,0.0559421493318017,NA,NA,NA,NA,0.531965657793531,NA,0.518886585536596,0.373524068363345,0.247607691550269,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.152872748214995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027289342048226,NA,NA,1.17155138926286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985037517573757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
