"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ADA.AUA.LUA.PVQ.RIA.RIG.RIM.URY",NA,NA,NA,NA,NA,0.310609027056242,NA,NA,NA,NA,NA,0.188000974705283,NA,0.107806995781072,NA,0.256295756591651,0.38437290518889,0.915388916098071,NA,0.732765646851849,0.24177416591134,0.347073103214632,NA,NA,0.00259879817575556,NA,0.0611676547196562,NA,NA,0.0481118412325255,0.118843739993234,NA,NA,0.037293455633358,NA,0.286314397125102,0.191430289037034,NA,0.491943782515636,NA,0.540483183114963,0.342229080696173,0.425621451949308,NA,0.937863672710427,0.797857956091001,0.486995939482269,NA,2.1546389823577,1.18014348462592,NA,1.0180179235416,1.0514778207802,NA,NA,NA,NA,0.188241912690991,NA,1.4000169734084,NA,0.57244807076431,NA
"ADE.CEP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125616880503744,NA,NA,NA,NA,NA,0.0828278873382127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ADL.ASG.ASK.AWC.BAG.IL1.OLL.OLQ",NA,NA,0.121449539392746,0.983587840985909,NA,0.86160045110238,NA,NA,1.06391841956772,0.652063223469561,NA,0.128971409006414,NA,0.182197689599747,0.28921500585683,2.36160048824424,0.234372394190039,0.533668333491545,NA,0.415032951308832,NA,NA,NA,NA,0.548744249167314,NA,1.75071038876306,NA,NA,0.0138092366648264,NA,NA,NA,NA,0.79424530478016,NA,NA,NA,0.279675143530914,NA,NA,NA,0.065905442229401,0.698075543122287,0.0757038305683155,NA,NA,NA,NA,0.638349682275844,NA,NA,NA,2.87600536667082,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFD.PHA.PHB",NA,1.62009610291785,1.98268504323673,1.18230687888788,1.07054441263667,0.127513494734588,1.10532550968636,0.792784316802993,NA,1.21824507274895,2.17979768128064,0.535426441275528,NA,0.787657892270723,0.17882409411028,0.260260427661353,0.30711020182332,0.322028147582468,NA,0.227736607898998,NA,NA,NA,NA,0.890686656386432,NA,0.563527433832544,NA,NA,0.507135450458536,NA,NA,NA,NA,1.0838743327551,NA,NA,NA,NA,NA,NA,NA,0.451203379211515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09266494729647,NA
"AIA.AIN.AIY.ALN.AVG.PVP.RIF.RIR.SIA.SIB.SMB",NA,NA,NA,NA,NA,0.2917372453161,NA,NA,NA,NA,NA,0.39107381922969,NA,NA,NA,NA,0.425731232926487,0.919492756149039,0.775293541426789,0.760177882342324,0.312135128225901,0.490394416171169,NA,NA,0.461069383041754,NA,NA,NA,NA,0.485596336449549,0.745773729250227,NA,0.210949204641171,1.57647655913128,NA,1.0628067455609,0.596201797774766,NA,0.342012378051055,NA,0.0504381114405565,1.41211661971625,0.914842789561635,NA,0.169161862115431,1.13713530213329,0.925122846725492,NA,1.38814206185192,0.526057868742221,NA,0.672979202400761,1.63350092393296,NA,NA,NA,NA,0.841842501121734,NA,1.38073312758751,0.576378745157318,0.98941017661851,NA
"AIB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.566717023737903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0542220174720934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AIZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385124051439545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ALA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
