"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0846320413715196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.277817364783648,NA,NA,NA,NA,0.455590727233621,0.283060897875309,NA,0.0563320672201869,NA,0.167308601401081,NA,0.247602357142994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193207948262739,NA,NA,NA,NA,NA
"ASE",2.21297071736259,1.32355011823077,1.09941420633465,1.45875901045482,1.82464531934877,0.154117949869018,0.17450287325291,1.64674815191304,1.63269604312885,1.01121409341854,1.20380735973652,NA,NA,0.963347331528185,NA,1.01912805488235,0.930288719798705,0.25986097294702,NA,NA,0.10192456082143,NA,NA,NA,0.082530235016968,NA,0.213663869847415,NA,NA,NA,NA,NA,NA,NA,0.610790318329409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.247145811111961,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",0.00354513634618854,NA,0.195775898676274,NA,NA,NA,0.227039755036549,NA,NA,0.00598659569116633,NA,0.0115422881083718,NA,NA,0.14110815679921,0.163561410042052,NA,0.0360058199250751,NA,0.0318420119975675,NA,NA,NA,NA,0.0769161677436888,NA,0.304771685489127,NA,NA,0.23972295017431,NA,NA,NA,NA,0.0434868054275105,NA,NA,NA,NA,NA,NA,NA,0.00951875563807443,0.186518319892529,NA,NA,NA,NA,NA,0.13052567854554,NA,NA,0.192046207398541,0.247407874750367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.199948889038031,0.0460221824670731,NA,NA,NA,NA,0.280690295448553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667475138964833,NA,NA,NA,NA,NA,NA,NA,0.262167341852545,NA,NA,NA,0.220987787706261,NA,0.178534564432251,NA,NA,0.151402746031223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,0.28654373655839,0.410392040832258,0.765251148691864,0.550239685196649,0.54878939114302,0.305009390097615,0.824737830413252,0.855510340632395,0.242283537871274,NA,0.328751341272746,NA,0.0346175317057368,0.223907697639918,0.557292089295473,0.322233797227699,0.477115041664808,NA,0.319916392766523,0.0601973510390082,0.105277605215072,NA,NA,0.644720273547418,NA,NA,NA,NA,0.393214430372679,0.248423826487646,NA,0.604984902184506,0.0516032149845689,0.23014584156006,0.164439150747322,0.246106386604696,NA,0.311503812814418,NA,0.119588313280998,0.181659827085777,0.428936184493546,0.0980461964753234,0.0534800716888191,NA,0.00586846547428821,0.158814311386164,0.0964290464043555,0.319060512303743,0.329533713871815,NA,0.25065892789291,0.361792116147948,NA,NA,NA,0.224705102370852,NA,NA,NA,0.346591158262626,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0426187041784399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193025689529015,0.00145078190240753,NA,NA,0.220609684199736,NA,0.0966724613259402,NA,0.00651305968764599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103764221360932,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,0.00470422272818496,NA,NA,NA,NA,NA,NA,0.0677366621008143,NA,NA,NA,NA,NA,NA,NA,NA,0.147093191685058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385659962908648,NA,NA,0.462416961326839,NA,0.884435888834774,NA,0.868799779216147,0.206400041639258,NA,NA,0.310931582396272,0.272480848089016,0.315802802548585,0.190214333458537,0.390173623483008,NA,NA,NA,NA,NA,NA,NA,NA,0.354704767818134,NA,0.0755988233596949,NA,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157917330364841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195394702066455,NA,NA,NA,NA,NA,0.316746801342173,NA,NA,NA,NA,NA,0.468415356616393,0.390779339021858,NA,NA,NA,NA,NA,NA,0.212987392160045,NA,NA,NA,0.227243039766393,NA,0.0855113116777993,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116036079035536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129129103082196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",0.211146471919785,NA,0.170134698015039,0.579121849763202,NA,NA,NA,NA,NA,0.286515624030058,0.0426442895077225,NA,NA,0.163799188013581,NA,0.531894525067882,NA,NA,NA,NA,NA,NA,NA,NA,0.233657318003417,NA,0.788896211335867,NA,NA,NA,NA,NA,0.00439276370846178,NA,0.81748781192814,NA,NA,NA,NA,NA,NA,NA,NA,0.580736994424287,NA,NA,NA,NA,NA,NA,0.402785932355035,NA,NA,0.630031096557065,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,0.102628256438444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,0.525155472624108,0.406508100458088,0.190081648603926,0.0572939171999813,NA,0.27558806339268,0.236186956655427,NA,0.20286692478532,0.857392070511051,0.151803128535081,NA,0.354116092812681,NA,NA,0.133499127671023,0.23752926811224,0.569477654285836,0.120610346343654,NA,0.0296618277971104,NA,NA,0.227351827873748,NA,NA,NA,NA,0.136394795184104,0.0370271537362727,NA,NA,0.548155874276184,0.164740974769892,NA,NA,NA,0.0415236326770072,NA,0.0807967904472308,0.072706225238022,0.249434927623191,NA,0.140899625806245,0.100783292667697,NA,0.0936699500860268,0.0689165161594348,NA,NA,NA,NA,NA,NA,NA,NA,0.0445050266735919,NA,0.0458388437429248,NA,0.84455002991498,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153471169287044,NA,0.343437113758782,0.163171412438704,0.0384398551815468,NA,NA,NA,NA,NA,NA,NA,NA,0.241203055702065,NA,0.0657580775623366,NA,NA,NA,0.286936936105872,NA,NA,NA,NA,0.275738384308606,0.277494050507772,NA,0.10961202456883,NA,0.127141990998142,NA,0.346462284872939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101356949273228,NA,NA,NA,0.196847065622877,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,0.0998425393112797,NA,NA,NA,NA,0.149791434456345,NA,NA,NA,NA,NA,0.13313522359104,0.330676091732055,0.0207759824036662,0.0226449701542269,NA,NA,NA,NA,NA,NA,NA,NA,0.22355230715252,0.101127748738955,NA,0.249618450768518,0.031064411081641,NA,0.126612111582328,NA,NA,0.211713620271888,NA,0.264817592390553,0.0921148450624212,0.047310918139943,NA,NA,NA,NA,0.185401741851248,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1014113551841,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122390582301811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0920124518165206,NA,NA,NA,0.0021831995521034,NA,0.159624844982553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555409285732264
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105957621377835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020050713978175,NA,0.125540901560517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.480916187634271
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147693057314681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.378051431560719,NA,0.610842250556081,NA,NA,0.311940368574135,NA,NA,0.217823620431617,NA,NA,0.186095940078067,0.0704052654096314,0.0776478276697149,NA,NA,NA,NA,0.173950477375805,NA,NA,NA,NA,0.412175386153295,0.0991148589356921,NA,0.512074655628938,NA,NA,NA,NA,NA,0.187639600059191,NA,0.149962760548444,NA,0.139681297353699,NA,NA,NA,NA,NA,NA,NA,0.233421197927522,NA,NA,NA,NA,NA,NA,0.0626571842624318,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0458387875409515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.561748940158862,NA,0.231602659682165,NA,NA,NA,NA,0.169689634873645,NA,NA,NA,NA,NA,NA,0.00822089032016611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.692888264504969,NA,NA,0.0772122325078991,NA,0.615078724766012,NA,0.633371648124467,0.110715213995301,NA,NA,0.150025837759911,0.0630462430293112,0.113833312152023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260518459799327,NA,NA,NA,0.0677207778315874,NA
"PVR",NA,NA,NA,NA,NA,NA,0.352612485548556,NA,NA,NA,NA,0.166223965151951,NA,0.0373340874318196,NA,NA,NA,NA,0.592992762546877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.200921808172597,NA,NA,NA,0.028213972501315,NA,NA,NA,NA,NA,NA,0.11902223311465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203218445537,NA
"PVT",NA,0.0898804769892352,0.013285643392546,NA,NA,NA,0.0537782228397313,NA,NA,NA,0.21702791238421,NA,NA,0.130334568366646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174123473339322,0.00597601074842722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.368656577150663,NA
"RIB",NA,NA,NA,NA,NA,0.234180480763688,NA,NA,NA,NA,NA,0.0266669266333597,NA,NA,NA,NA,NA,0.0802021744863667,0.184522681241811,NA,0.049419922954929,NA,NA,NA,NA,NA,NA,NA,NA,0.031822644130662,0.0209729747206884,NA,NA,0.378699811551017,NA,0.30983828069518,0.141394704714522,NA,NA,NA,0.314951341069553,0.211603392635576,0.214892635971955,NA,0.383510429045469,0.437345502602956,0.318499561697442,0.268243240148212,0.813401985540153,NA,NA,NA,0.403801754054077,NA,NA,0.285827493790038,NA,0.408893213049482,NA,0.47182631273037,NA,0.264035750452289,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.0835827113425049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000158292783713337,NA,NA,0.0248224099425155,NA,NA,NA,NA,NA,NA,NA,NA,0.159216736360513,0.0184420668269194,NA,0.68776272454996,0.16328422001728,NA,0.0357716841461156,0.0483884620918462,NA,NA,NA,NA,0.0919120719824734,0.0142745703535737,NA,NA,NA,NA,0.159042494776658,NA,NA,NA,NA,0.771432613799745,NA,NA,NA,NA,0.0210742024054028,NA,NA,NA,NA,NA
