"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ASE",2.57622816288481,1.4063304494348,1.17156720850155,1.63261456791014,2.45015391939825,0.0128508034155584,0.125469050749237,1.74333478322396,1.89028899814921,1.19017106982887,1.2776470943626,NA,NA,0.961133362126632,NA,0.998223401430855,0.981938379757735,0.17055142297898,NA,NA,0.0806916936750722,NA,NA,NA,0.0275589688280064,NA,0.089394394947807,NA,NA,NA,NA,NA,NA,NA,0.585813938460242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0410892246666409,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,0.0311858722137874,NA,NA,NA,0.205630636172452,NA,NA,NA,NA,NA,NA,NA,0.0571426741035577,0.00622080232980022,NA,NA,NA,NA,NA,NA,NA,NA,0.0197755199030672,NA,0.204647714053166,NA,NA,0.273454609097292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0769779229694952,NA,NA,NA,NA,NA,NA,NA,NA,0.0877633145582674,0.0403943091399379,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.103632639570551,NA,NA,NA,NA,NA,0.231078240645681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155819354257884,NA,NA,NA,0.035719012973971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,NA,0.273733882010496,0.802726134570652,0.559365148293934,0.714007443115235,0.32411132171065,0.637231053830955,0.753210247899195,0.175601158724377,NA,0.344994456638198,NA,NA,0.179655126394067,0.563726520240776,0.300280607541479,0.518291726427638,NA,0.433217141897585,0.0509345022141663,0.0662299164776295,NA,NA,0.869794322649913,NA,NA,NA,NA,0.401357298235948,0.318722760710876,NA,0.656974521135947,NA,0.115895520624115,0.109359937896318,0.244930874066315,NA,0.279342742399115,NA,0.0247452112437619,0.130803010266487,0.527962167562828,NA,NA,NA,NA,NA,NA,0.233358556309054,0.387471903076726,NA,0.108265523596586,0.259957234800414,NA,NA,NA,0.217475626117106,NA,NA,NA,0.312752181895673,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00861961079589588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0735183319369562,NA,NA,NA,0.209953477171595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133684500643274,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147520191067368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.217074297021918,NA,NA,0.596092000146363,NA,1.22609375991613,NA,1.13964389511165,0.177041392082795,NA,NA,0.374790654374283,0.223015720439386,0.399493700148966,NA,0.269870588365657,NA,NA,0.265781894407979,NA,NA,NA,NA,NA,0.435368536274596,NA,NA,0.0441984078096513,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0862750530668145,NA,NA,NA,NA,NA,NA,0.21301366851923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0768639145576428,NA,NA,NA,NA,NA,0.309514586819126,NA,NA,NA,NA,NA,NA,0.0969947531864876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495825129152675,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",NA,NA,NA,0.373964463727116,NA,NA,NA,NA,NA,0.0364019573120284,NA,NA,NA,0.0199315059756891,NA,0.487172470600995,NA,NA,NA,NA,NA,NA,NA,NA,0.037287161007399,NA,0.970210934983711,NA,NA,NA,NA,NA,NA,NA,0.935981286650145,NA,NA,NA,NA,NA,NA,NA,NA,0.867032589571939,NA,NA,NA,NA,NA,NA,0.522290107362521,NA,NA,0.678381019296703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,0.174183789597501,0.0262905489432671,NA,NA,NA,0.240363418395056,NA,NA,NA,0.77862800194022,0.102890776159205,NA,0.333140730675572,NA,NA,0.110665541481948,0.135681620180596,0.685561184875114,0.0771833415611716,NA,NA,NA,NA,0.150352730975225,NA,NA,NA,NA,0.084534439365705,NA,NA,NA,0.723966047921848,NA,NA,NA,NA,NA,NA,NA,0.0411764840149621,0.227323807772723,NA,0.0879758615073509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0314796884919,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113387399685712,NA,0.356476979521609,0.106646399995346,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.325801612734185,NA,NA,NA,NA,NA,0.393184160617897,NA,NA,NA,NA,0.277877013913398,0.328150063404876,NA,0.190599380358872,NA,0.260970718873309,NA,0.475413262131493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.297760990091315,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110174685773008,NA,NA,NA,NA,NA,0.0182019594888013,0.353283183530137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195599530852204,NA,NA,0.123020005231418,NA,NA,NA,NA,NA,0.0799307373521439,NA,0.171928766860785,0.00666939887784059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135557007711474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00650205204856996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0944492004132333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.533723776685052,NA,0.476595915734148,NA,NA,0.389898907639424,NA,NA,0.18980909924284,NA,NA,0.154040192468501,NA,0.0184224513870455,NA,NA,NA,NA,0.0387352185889617,NA,NA,NA,NA,0.500968772501349,0.020926782415558,NA,0.597154595170077,NA,NA,NA,NA,NA,0.231160165935956,NA,0.201443312544065,NA,0.0108680331494357,NA,NA,NA,NA,NA,NA,NA,0.208340797635444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00926940809368426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.609864742250851,NA,0.251908192955684,NA,NA,NA,NA,0.158828196213527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863808991991342,NA,NA,NA,NA,0.696305957713448,NA,0.778839872469936,0.0939401470971982,NA,NA,0.142705280803277,NA,0.0399065058213928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296642527432718,NA,NA,NA,NA,NA
"PVR",NA,NA,NA,NA,NA,NA,0.464934956148158,NA,NA,NA,NA,0.191417478508454,NA,NA,NA,NA,NA,NA,0.807142477533642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.241349744148176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0786287359851783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980378579606174,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.288387911841941,NA
"RIB",NA,NA,NA,NA,NA,0.184019256632522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110369460653915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.334322413662454,NA,0.299048011754391,0.0913869225833489,NA,NA,NA,0.342008268938743,0.17016433178618,0.196892899474294,NA,0.494137757688541,0.470250578952553,0.362981652312464,NA,0.961900611637389,NA,NA,0.612999988177297,0.248071569592751,NA,NA,0.243699678619156,NA,0.483863446720425,NA,0.537123775472987,0.299407545149358,0.264748186761394,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.094313580549759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112752349032667,NA,NA,0.969982907869834,0.0325664414784767,NA,NA,NA,NA,NA,NA,NA,0.00641705613519562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894778445476249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
