"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.311818182807769,NA,NA,NA,NA,0.539412086531255,0.256866454027265,NA,NA,NA,0.0694673206112583,NA,0.238590676069289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175228251698964,NA,NA,NA,NA,NA
"ASE",2.6652877057511,1.43358293935109,1.20278178537314,1.66164885627583,2.47397882602598,NA,0.105453399797295,1.78745125312374,1.90614708926547,1.22229522848992,1.28961265230152,NA,NA,0.974400863578724,NA,0.990948084593175,0.988845648981699,0.149159090198963,NA,NA,0.0810453431768818,NA,NA,NA,0.0114204172626469,NA,0.0726816364752445,NA,NA,NA,NA,NA,NA,NA,0.586725769682141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,0.00315035738623145,NA,NA,NA,0.191359880536301,NA,NA,NA,NA,NA,NA,NA,0.00970420005482166,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00343039282548278,NA,0.189866036679379,NA,NA,0.279679926653804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422966966927581,NA,NA,NA,NA,NA,NA,NA,NA,0.065096275356298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.096544244119179,NA,NA,NA,NA,NA,0.228294966231581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.145475047603175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,NA,0.25965098233653,0.817119991685191,0.514531211678664,0.738852460809096,0.311127201840734,0.598072213563037,0.727734223282971,0.169777041045236,NA,0.33879955060137,NA,NA,0.142480387319127,0.56267977523996,0.294192729023556,0.524366181019349,NA,0.454908480691421,0.0473002940109184,0.0545936537013146,NA,NA,0.898563567611802,NA,NA,NA,NA,0.396841233618594,0.324856903161257,NA,0.654169581174933,NA,0.104022095176961,0.0902391561399492,0.237685317791475,NA,0.26340630439899,NA,NA,0.114049388270723,0.532177976753271,NA,NA,NA,NA,NA,NA,0.21658523017986,0.394088423985111,NA,0.066575721311377,0.221565925460879,NA,NA,NA,0.192309267352405,NA,NA,NA,0.301924103793485,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00178810883295167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0415103625586971,NA,NA,NA,0.197698618876254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149904786365966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17877251105904,NA,NA,0.61446400712532,NA,1.29301512921845,NA,1.16668188074157,0.163068182743345,NA,NA,0.390803378244607,0.213132896356413,0.420045997012315,NA,0.229531957138406,NA,NA,0.269946496581003,NA,NA,NA,NA,NA,0.4477041317241,NA,NA,0.042439328511373,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0848853166874392,NA,NA,NA,NA,NA,NA,0.211747326101531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495678887177012,NA,NA,NA,NA,NA,0.301406931331422,NA,NA,NA,NA,NA,NA,0.0292053269623986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0709321511331524,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",NA,NA,NA,0.341392904607764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.454114241290042,NA,NA,NA,NA,NA,NA,NA,NA,0.00684533277002382,NA,0.967444772515627,NA,NA,NA,NA,NA,NA,NA,0.965711243243245,NA,NA,NA,NA,NA,NA,NA,NA,0.900617382302853,NA,NA,NA,NA,NA,NA,0.533274780656493,NA,NA,0.650370463361112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,0.0904142155850928,NA,NA,NA,NA,0.213840648355856,NA,NA,NA,0.729846931435579,0.085420501370772,NA,0.314514585662695,NA,NA,0.101953014193651,0.103732560991485,0.717598900667731,0.0702266216797449,NA,NA,NA,NA,0.119776765904158,NA,NA,NA,NA,0.0651516023807928,NA,NA,NA,0.73948554909952,NA,NA,NA,NA,NA,NA,NA,0.0347387796467263,0.224965175980284,NA,0.0765397627280785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06349970462623,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0981971336587199,NA,0.351768519920545,0.0668077034961937,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.328840250882544,NA,NA,NA,NA,NA,0.419566770448003,NA,NA,NA,NA,0.282694772140937,0.345522387298773,NA,0.200219094598335,NA,0.285201704081582,NA,0.50833600186487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.310306321440314,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0900231243864872,NA,NA,NA,NA,NA,NA,0.362018824766325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17647557309779,NA,NA,0.0932200226051671,NA,NA,NA,NA,NA,0.0490738681304361,NA,0.160448481445726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134264973294225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0915834217116133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.543254059691917,NA,0.427023243501449,NA,NA,0.40703072153209,NA,NA,0.154908302213129,NA,NA,0.141192451440821,NA,0.0106559340961359,NA,NA,NA,NA,0.0140127348152787,NA,NA,NA,NA,0.516525821520979,NA,NA,0.619429597717956,NA,NA,NA,NA,NA,0.254607029235317,NA,0.212997283939311,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199044181901598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0129857415104422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.559477346554396,NA,0.241331867741262,NA,NA,NA,NA,0.146189553138489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.891915401700442,NA,NA,NA,NA,0.691775228238314,NA,0.785131781539315,0.0929422412792866,NA,NA,0.14920620080855,NA,0.0268324834005747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287755843866239,NA,NA,NA,NA,NA
"PVR",NA,NA,NA,NA,NA,NA,0.463005083872391,NA,NA,NA,NA,0.197173083497646,NA,NA,NA,NA,NA,NA,0.87591284284818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24519276526984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066661870967949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0796230958566028,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.239973112968145,NA
"RIB",NA,NA,NA,NA,NA,0.162732403831624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119238906525072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32432166553116,NA,0.291636843603992,0.0797335793517735,NA,NA,NA,0.344322679802802,0.154973580350853,0.197117812936549,NA,0.524110369812915,0.483038621560774,0.37188381166128,NA,0.949226376478377,NA,NA,0.650274473545039,0.201229958887647,NA,NA,0.22604524959211,NA,0.483160019439791,NA,0.541630123426237,0.328177674669786,0.257088769027632,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.0939347609173858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0971804512510415,NA,NA,1.02443263375071,0.00669469566867035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916447599211721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
