"","lsy-6","mir-791","mir-793","mir-792","mir-1821","mir-83","mir-124","mir-790","mir-254","mir-794","mir-249","mir-55","mir-1818","mir-84","lin-4","mir-1022","mir-74","mir-34","mir-392","mir-71","mir-62","mir-246","mir-238","mir-4816","mir-86","mir-239a","mir-1824","mir-243","mir-72","mir-233","mir-87","mir-239b","mir-796","mir-250","mir-232","mir-2","mir-50","mir-1020","mir-4808","mir-253","mir-4807","mir-61","mir-56","mir-786","mir-787","mir-259","mir-1829c","mir-252","mir-248","mir-785","mir-59","mir-65","mir-245","mir-356b","mir-64","mir-66","mir-355","mir-90","mir-1","mir-63","mir-1829b","mir-234","mir-76"
"ALM.PLM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0491151550504465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.298720546920597,NA,NA,NA,NA,0.490889523670937,0.285964318722655,NA,0.0230335036589784,NA,0.152646294650361,NA,0.258738393550648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.196285820929009,NA,NA,NA,NA,NA
"ASE",2.27909904879163,1.34280275142467,1.12048050985831,1.55179458573477,2.10534388242836,0.0997219420699491,0.1518661874197,1.57927145947597,1.75226063683033,1.09045530306166,1.23117319433637,NA,NA,0.971597227424101,NA,1.01162148393113,0.961978104582959,0.228014770272765,NA,NA,0.0942348366947433,NA,NA,NA,0.0612224065237249,NA,0.153511112815256,NA,NA,NA,NA,NA,NA,NA,0.603021610834381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180246423020109,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASH",NA,NA,0.130817903931468,NA,NA,NA,0.220920882238057,NA,NA,NA,NA,NA,NA,NA,0.118075317389316,0.0970020480700788,NA,NA,NA,NA,NA,NA,NA,NA,0.0543969623315032,NA,0.257832170651165,NA,NA,0.25062865793531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147088394976944,NA,NA,NA,NA,NA,0.0867567682764422,NA,NA,0.1586345809158,0.1804824058251,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASI",NA,NA,NA,0.155336773443829,NA,NA,NA,NA,NA,0.249701387760692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0133254428434158,NA,NA,NA,NA,NA,NA,NA,0.214014357216505,NA,NA,NA,0.168829278202115,NA,0.113061140421791,NA,NA,0.0981729972913828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASJ.AWB",NA,0.168125925605138,0.359545536167951,0.784216904037536,0.549035604572019,0.608491118202814,0.328196628624564,0.720159771607669,0.824201135638369,0.204077104961733,NA,0.344460937856431,NA,NA,0.216528740587267,0.569488201929052,0.314618737893257,0.509851469905809,NA,0.367145360286344,0.05673475494622,0.090835043437228,NA,NA,0.750430589773573,NA,NA,NA,NA,0.40559131877724,0.280145400073735,NA,0.652931954579299,0.00328050884388957,0.178524286788457,0.15015393223766,0.251974053433511,NA,0.302129059912043,NA,0.0873040888542714,0.168660046519633,0.473883290962189,0.0304417883304129,0.0122674191665063,NA,NA,NA,0.00298926675758663,0.297273389372085,0.3653055278133,NA,0.20851248183335,0.298948714159909,NA,NA,NA,0.233033782493742,NA,NA,NA,0.339742736954046,NA
"AVA.AVD.AVE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291768496819677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157382281424266,NA,NA,NA,0.230043303487698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0652808437460101,NA,NA,NA,NA,NA
"AVB.DA.DB.DVA.SAB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338135512612634,NA,NA,NA,NA,NA,NA,NA,NA,0.148386963582354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329270839710108,NA,NA,0.517955717058986,NA,1.02374140526338,NA,0.978530725095277,0.202089168356126,NA,NA,0.341001159691962,0.272408884077443,0.359500308556598,NA,0.337569862360502,NA,NA,NA,NA,NA,NA,NA,NA,0.379766924106818,NA,0.00720880344944635,NA,NA,NA
"AVH.AVJ.RIC.RID.RIP.RMG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189523795981507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149092457264744,NA,NA,NA,NA,NA,0.314507187448116,NA,NA,NA,NA,NA,NA,0.335466579523258,NA,NA,NA,NA,NA,NA,0.0805393718510494,NA,NA,NA,0.0925175318332424,NA,0.0375162890539853,NA
"AVK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0442229632445022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AVL.DD.RIS.RME",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00904454073338111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AWA",NA,NA,0.0758523251137924,0.488363110182108,NA,NA,NA,NA,NA,0.187443826085327,NA,NA,NA,0.133198311250384,NA,0.541456792418548,NA,NA,NA,NA,NA,NA,NA,NA,0.150018888359145,NA,0.926597626018098,NA,NA,NA,NA,NA,NA,NA,0.864491569836699,NA,NA,NA,NA,NA,NA,NA,NA,0.684709017257847,NA,NA,NA,NA,NA,NA,0.47463849760295,NA,NA,0.647330960889792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BDU",NA,NA,NA,NA,NA,NA,0.044640940359683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DVC",NA,0.42029221553661,0.269472243225531,0.121265525578241,NA,NA,0.283021295055742,0.0505221293514802,NA,0.0670439759079243,0.845673937204452,0.137765585619453,NA,0.352375744854143,NA,NA,0.12939615478524,0.203727361841955,0.615953507886762,0.10412793528203,NA,NA,NA,NA,0.212030404746588,NA,NA,NA,NA,0.121296383154551,0.0171905774808351,NA,NA,0.641957412458733,0.0750683664535891,NA,NA,NA,NA,NA,0.027327324794388,0.0630648804693338,0.246756471707821,NA,0.127001478078806,0.0694551114906711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00609801153512702,NA,NA,NA,0.936342812603989,NA
"FLP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.138035487499286,NA,0.357823271002289,0.150324635639381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.284409773072102,NA,0.0146384447996038,NA,NA,NA,0.321810910220649,NA,NA,NA,NA,0.2745721741165,0.293789467395088,NA,0.136775533600692,NA,0.168762992823737,NA,0.391019753796237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0114087244259881,NA,NA,NA,0.226931659331355,NA,NA,NA,NA,NA
"HSN.RIH.URA.URB.URX",NA,NA,NA,NA,NA,NA,0.0709302436494816,NA,NA,NA,NA,0.139869022656143,NA,NA,NA,NA,NA,0.0939498197028984,0.350904245998998,NA,0.0038146866931429,NA,NA,NA,NA,NA,NA,NA,NA,0.21743120689157,0.0663842606723928,NA,0.201345281876985,NA,NA,0.0807105232955055,NA,NA,0.170585729473766,NA,0.229832325480252,0.0614668773948034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568254674427928,NA,NA,NA,NA,NA
"I1.I3.M1.M2.M4.M5.MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129875442105247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0612606846856143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596808930823947
"I2.I5.M3.MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104828462067269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0505742971746574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.506920944926858
"I4.I6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IL2",NA,NA,NA,NA,NA,NA,0.43590210388538,NA,0.588387912947508,NA,NA,0.341580231411479,NA,NA,0.21642920172877,NA,NA,0.169110137042977,0.0218271966644374,0.0572329880519857,NA,NA,NA,NA,0.120319260956168,NA,NA,NA,NA,0.446838869975495,0.0718331279217356,NA,0.557078326698935,NA,NA,NA,NA,NA,0.1874960637189,NA,0.158266993797442,NA,0.107803189746776,NA,NA,NA,NA,NA,NA,NA,0.230862684199854,NA,NA,NA,NA,NA,NA,0.0294335159262984,NA,NA,NA,NA,NA
"NSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0218020689338754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PVC",NA,NA,NA,NA,0.623791480556361,NA,0.242110751828915,NA,NA,NA,NA,0.168127057365407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772720310451894,NA,NA,0.0356791151232109,NA,0.672620044315587,NA,0.700162636362365,0.103227289396717,NA,NA,0.148174834422188,0.0264394998585817,0.0974573349648857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.278077157738249,NA,NA,NA,0.0191774025329478,NA
"PVR",NA,NA,NA,NA,NA,NA,0.398967528008343,NA,NA,NA,NA,0.171251193402159,NA,0.0133271813495494,NA,NA,NA,NA,0.673100859860734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.213050242383672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112404054623333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.160579936041054,NA
"PVT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0953886691191082,NA,NA,0.10634666801797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084992328054858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.369428364310439,NA
"RIB",NA,NA,NA,NA,NA,0.205095093483641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158663566620248,NA,0.0297276696541487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.370598184304962,NA,0.313308297047642,0.12346403036818,NA,NA,NA,0.322742643017181,0.202643996793692,0.213038055306739,NA,0.433656499797858,0.471012003530535,0.356437213015097,NA,0.906301782743985,NA,NA,NA,0.351349291020423,NA,NA,0.278815422523146,NA,0.435907721658046,NA,0.534267868937468,NA,0.282125165393784,NA
"RIV.RMD.SAA.SMD",NA,NA,NA,NA,NA,NA,0.0768418852220039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166623783663611,NA,NA,NA,NA,NA,NA,NA,NA,0.146805683384185,NA,NA,0.815928324327137,0.117019791774243,NA,NA,0.00901469935129605,NA,NA,NA,NA,0.0611913504290467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818238225563762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
